0,1,2,3,4,5,6,7,8,9,10,11,12
Nebraska,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,35.0,15.0,22.0,4.0
Nebraska,0.0,0.0,0.0,129.0,368.0,36.0,48.0,53.0,112.0,231.0,509.0,94.0
Nebraska,0.0,0.0,16.0,106.0,498.0,547.0,811.0,863.0,937.0,2417.0,5452.0,1169.0
Nebraska,0.0,0.0,2.0,7.0,27.0,41.0,51.0,98.0,263.0,234.0,566.0,167.0
Nebraska,0.0,0.0,1.0,28.0,73.0,113.0,69.0,74.0,66.0,573.0,1680.0,123.0
Nebraska,0.0,0.0,0.0,8.0,20.0,6.0,60.0,70.0,75.0,194.0,442.0,63.0
Nebraska,0.0,0.0,0.0,0.0,0.0,4.0,5.0,14.0,26.0,98.0,134.0,15.0
Nebraska,0.0,0.0,0.0,1.0,3.0,1.0,2.0,9.0,11.0,32.0,71.0,7.0
Nebraska,0.0,0.0,0.0,0.0,0.0,6.0,-1.0,1.0,1.0,5.0,10.0,1.0
Nebraska,0.0,0.0,0.0,5.0,15.0,1.0,5.0,8.0,7.0,44.0,121.0,51.0
Nebraska,0.0,0.0,0.0,0.0,1.0,0.0,24.0,2.0,4.0,40.0,188.0,26.0
Nebraska,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,9.0,17.0,6.0
Nebraska,0.0,0.0,0.0,4.0,42.0,39.0,115.0,23.0,43.0,85.0,197.0,28.0
Nebraska,0.0,0.0,3.0,45.0,171.0,-45.0,-29.0,-13.0,158.0,238.0,515.0,42.0
Nebraska,0.0,0.0,0.0,1.0,3.0,4.0,2.0,9.0,24.0,51.0,95.0,25.0
Nebraska,0.0,0.0,19.0,3.0,8.0,20.0,51.0,75.0,103.0,263.0,693.0,123.0
Nebraska,0.0,0.0,0.0,1.0,14.0,13.0,7.0,19.0,115.0,204.0,359.0,39.0
Nebraska,0.0,0.0,0.0,4.0,1.0,1.0,3.0,4.0,5.0,105.0,110.0,11.0
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,11.0,3.0
Nebraska,0.0,0.0,1.0,11.0,24.0,5.0,28.0,44.0,69.0,369.0,451.0,104.0
Nevada,0.0,0.0,5.0,40.0,53.0,53.0,154.0,122.0,120.0,241.0,1688.0,310.0
Nevada,0.0,0.0,0.0,3.0,4.0,4.0,33.0,40.0,70.0,91.0,592.0,152.0
Nevada,0.0,0.0,869.0,3110.0,2678.0,8438.0,26150.0,18175.0,7756.0,15186.0,33984.0,11473.0
Nevada,0.0,0.0,6.0,13.0,13.0,33.0,97.0,85.0,61.0,112.0,556.0,176.0
Nevada,0.0,0.0,5.0,10.0,9.0,97.0,340.0,342.0,168.0,526.0,1326.0,370.0
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
Nevada,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,8.0,4.0
Nevada,0.0,0.0,3.0,38.0,37.0,5.0,13.0,15.0,18.0,49.0,148.0,194.0
Nevada,0.0,0.0,0.0,7.0,13.0,15.0,14.0,10.0,15.0,36.0,98.0,52.0
Nevada,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,42.0,149.0,45.0
Nevada,0.0,0.0,1.0,27.0,34.0,53.0,79.0,132.0,113.0,183.0,642.0,192.0
Nevada,0.0,0.0,0.0,4.0,0.0,1.0,6.0,1.0,1.0,5.0,90.0,28.0
Nevada,0.0,0.0,1.0,35.0,26.0,42.0,238.0,127.0,44.0,200.0,612.0,153.0
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,0.0,0.0,0.0,0.0,0.0,6.0,7.0,9.0,0.0,2.0,74.0,8.0
Nevada,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,12.0,33.0,5.0
Nevada,0.0,0.0,102.0,-102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,0.0,0.0,121.0,752.0,704.0,1079.0,2488.0,2060.0,2338.0,4036.0,11183.0,2772.0
Nevada,0.0,0.0,1.0,2.0,1.0,0.0,9.0,12.0,40.0,57.0,218.0,31.0
NewHampshire,0.0,0.0,12.0,22.0,26.0,21.0,23.0,21.0,23.0,99.0,472.0,215.0
NewHampshire,0.0,0.0,12.0,19.0,16.0,7.0,32.0,19.0,18.0,35.0,227.0,111.0
NewHampshire,0.0,0.0,4.0,36.0,17.0,14.0,14.0,44.0,23.0,54.0,361.0,123.0
NewHampshire,0.0,0.0,0.0,2.0,3.0,2.0,9.0,2.0,4.0,63.0,234.0,28.0
NewHampshire,0.0,0.0,34.0,16.0,26.0,9.0,18.0,11.0,30.0,101.0,300.0,107.0
NewHampshire,0.0,0.0,99.0,865.0,1500.0,811.0,468.0,297.0,386.0,1167.0,3745.0,1120.0
NewHampshire,0.0,0.0,27.0,150.0,165.0,68.0,47.0,45.0,90.0,347.0,928.0,541.0
NewHampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NewHampshire,0.0,0.0,137.0,555.0,614.0,168.0,150.0,185.0,227.0,690.0,2311.0,939.0
NewHampshire,0.0,0.0,28.0,113.0,128.0,23.0,33.0,58.0,179.0,206.0,844.0,211.0
NewHampshire,0.0,0.0,4.0,8.0,7.0,13.0,7.0,9.0,10.0,33.0,140.0,34.0
NewHampshire,0.0,0.0,0.0,3.0,3.0,-5.0,0.0,1.0,1.0,23.0,384.0,429.0
NewJersey,0.0,0.0,31.0,933.0,1250.0,649.0,501.0,388.0,376.0,1130.0,2726.0,818.0
NewJersey,0.0,0.0,2909.0,12701.0,2662.0,1151.0,1049.0,1128.0,910.0,2856.0,9505.0,3022.0
NewJersey,0.0,0.0,202.0,2488.0,1937.0,541.0,613.0,614.0,789.0,1439.0,5180.0,1502.0
NewJersey,0.0,0.0,228.0,3291.0,2991.0,807.0,984.0,856.0,805.0,1837.0,7450.0,2329.0
NewJersey,0.0,0.0,12.0,311.0,294.0,123.0,66.0,99.0,118.0,112.0,537.0,126.0
NewJersey,0.0,0.0,18.0,705.0,1575.0,665.0,252.0,358.0,230.0,243.0,1055.0,470.0
NewJersey,0.0,0.0,1900.0,11782.0,3967.0,1109.0,730.0,836.0,797.0,3996.0,10241.0,2894.0
NewJersey,0.0,0.0,114.0,1137.0,983.0,344.0,481.0,626.0,985.0,921.0,3462.0,1218.0
NewJersey,0.0,0.0,1606.0,13310.0,3851.0,74.0,637.0,666.0,588.0,2754.0,8205.0,2702.0
NewJersey,0.0,0.0,97.0,506.0,390.0,87.0,50.0,83.0,119.0,283.0,895.0,232.0
NewJersey,0.0,0.0,268.0,3669.0,2996.0,726.0,361.0,313.0,330.0,716.0,4418.0,1139.0
NewJersey,0.0,0.0,1277.0,10438.0,4206.0,895.0,857.0,783.0,1148.0,2949.0,8009.0,2913.0
NewJersey,0.0,0.0,1140.0,4893.0,2186.0,921.0,917.0,677.0,1215.0,2360.0,6348.0,2180.0
NewJersey,0.0,0.0,841.0,4446.0,1176.0,275.0,398.0,355.0,411.0,1391.0,4354.0,1335.0
NewJersey,0.0,0.0,1022.0,5353.0,2373.0,866.0,800.0,767.0,2484.0,3273.0,5055.0,1976.0
NewJersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NewJersey,0.0,0.0,1294.0,11155.0,3721.0,709.0,550.0,922.0,762.0,2042.0,9025.0,2596.0
NewJersey,0.0,0.0,12.0,219.0,403.0,134.0,97.0,116.0,91.0,113.0,459.0,195.0
NewJersey,0.0,0.0,413.0,3051.0,1119.0,286.0,308.0,243.0,410.0,719.0,2555.0,725.0
NewJersey,0.0,0.0,132.0,789.0,189.0,82.0,103.0,104.0,112.0,243.0,839.0,357.0
NewJersey,0.0,0.0,3686.0,-3208.0,24.0,140.0,6.0,-280.0,-39.0,234.0,323.0,-43.0
NewJersey,0.0,0.0,1418.0,11160.0,3243.0,565.0,137.0,580.0,624.0,2825.0,7885.0,1768.0
NewJersey,0.0,0.0,76.0,827.0,257.0,73.0,96.0,66.0,50.0,175.0,892.0,258.0
NewMexico,0.0,0.0,129.0,682.0,665.0,667.0,2592.0,1074.0,798.0,5029.0,15148.0,3555.0
NewMexico,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,1.0,26.0,12.0
NewMexico,0.0,0.0,10.0,12.0,25.0,47.0,240.0,393.0,495.0,912.0,2633.0,595.0
NewMexico,0.0,0.0,2.0,50.0,89.0,71.0,119.0,67.0,28.0,223.0,1008.0,129.0
NewMexico,0.0,0.0,0.0,5.0,0.0,4.0,4.0,6.0,17.0,10.0,185.0,53.0
NewMexico,0.0,0.0,3.0,14.0,35.0,111.0,290.0,219.0,179.0,782.0,1559.0,227.0
NewMexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,23.0
NewMexico,0.0,0.0,18.0,126.0,322.0,483.0,1222.0,656.0,601.0,3271.0,6788.0,1103.0
NewMexico,0.0,0.0,4.0,8.0,10.0,58.0,162.0,250.0,369.0,670.0,1460.0,291.0
NewMexico,0.0,0.0,0.0,14.0,1.0,3.0,48.0,16.0,42.0,73.0,312.0,45.0
NewMexico,0.0,0.0,0.0,14.0,6.0,0.0,11.0,1.0,2.0,12.0,87.0,38.0
NewMexico,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,5.0,0.0
NewMexico,0.0,0.0,0.0,0.0,1.0,48.0,36.0,13.0,3.0,23.0,62.0,7.0
NewMexico,0.0,0.0,2.0,8.0,16.0,106.0,473.0,526.0,317.0,760.0,2086.0,539.0
NewMexico,0.0,0.0,0.0,2.0,0.0,9.0,86.0,72.0,46.0,178.0,388.0,92.0
NewMexico,0.0,0.0,0.0,6.0,0.0,2.0,12.0,7.0,6.0,16.0,97.0,32.0
NewMexico,0.0,0.0,0.0,5.0,3.0,71.0,144.0,93.0,108.0,716.0,816.0,105.0
NewMexico,0.0,0.0,16.0,1011.0,1388.0,960.0,613.0,215.0,140.0,386.0,2399.0,502.0
NewMexico,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,8.0,20.0,18.0
NewMexico,0.0,0.0,0.0,5.0,17.0,20.0,140.0,36.0,52.0,283.0,864.0,228.0
NewMexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NewMexico,0.0,0.0,0.0,4.0,1.0,1.0,25.0,32.0,11.0,32.0,141.0,35.0
NewMexico,0.0,0.0,4.0,10.0,33.0,51.0,195.0,65.0,42.0,130.0,795.0,168.0
NewMexico,0.0,0.0,1.0,8.0,31.0,19.0,80.0,62.0,84.0,196.0,514.0,112.0
NewMexico,0.0,0.0,32.0,589.0,1112.0,689.0,572.0,198.0,167.0,491.0,2200.0,737.0
NewMexico,0.0,0.0,1.0,1.0,13.0,6.0,20.0,40.0,20.0,86.0,233.0,82.0
NewMexico,0.0,0.0,29.0,360.0,179.0,160.0,342.0,177.0,128.0,731.0,3110.0,651.0
NewMexico,0.0,0.0,42.0,58.0,42.0,95.0,324.0,260.0,207.0,838.0,3293.0,628.0
NewMexico,0.0,0.0,0.0,1.0,0.0,10.0,17.0,9.0,10.0,80.0,217.0,74.0
NewMexico,0.0,0.0,3.0,39.0,8.0,10.0,13.0,4.0,30.0,155.0,361.0,75.0
NewMexico,0.0,0.0,11.0,7.0,6.0,18.0,52.0,21.0,31.0,115.0,580.0,81.0
NewMexico,0.0,0.0,3.0,12.0,17.0,11.0,16.0,4.0,13.0,28.0,213.0,62.0
NewMexico,0.0,0.0,0.0,0.0,227.0,678.0,346.0,69.0,59.0,339.0,905.0,176.0
NewMexico,0.0,0.0,0.0,3.0,1.0,3.0,18.0,6.0,0.0,10.0,74.0,32.0
NewMexico,0.0,0.0,5.0,40.0,29.0,47.0,233.0,159.0,72.0,471.0,1984.0,486.0
NewYork,0.0,0.0,226.0,939.0,695.0,242.0,401.0,267.0,350.0,605.0,2091.0,895.0
NewYork,0.0,0.0,9.0,26.0,10.0,14.0,15.0,15.0,25.0,228.0,700.0,182.0
NewYork,0.0,0.0,7766.0,29478.0,8009.0,2345.0,1975.0,2037.0,1481.0,2676.0,8230.0,3260.0
NewYork,0.0,0.0,38.0,246.0,282.0,150.0,321.0,270.0,366.0,2037.0,1657.0,579.0
NewYork,0.0,0.0,6.0,41.0,41.0,35.0,35.0,47.0,71.0,260.0,599.0,277.0
NewYork,0.0,0.0,4.0,44.0,43.0,24.0,28.0,35.0,42.0,218.0,452.0,229.0
NewYork,0.0,0.0,7.0,26.0,51.0,43.0,101.0,166.0,196.0,404.0,586.0,313.0
NewYork,0.0,0.0,20.0,102.0,15.0,4.0,22.0,40.0,307.0,1316.0,1261.0,346.0
NewYork,0.0,0.0,19.0,79.0,35.0,13.0,61.0,21.0,25.0,166.0,224.0,81.0
NewYork,0.0,0.0,21.0,38.0,36.0,6.0,25.0,24.0,12.0,101.0,198.0,79.0
NewYork,0.0,0.0,36.0,134.0,217.0,77.0,52.0,53.0,26.0,134.0,298.0,73.0
NewYork,0.0,0.0,10.0,18.0,13.0,6.0,44.0,9.0,84.0,400.0,477.0,142.0
NewYork,0.0,0.0,16.0,45.0,18.0,12.0,11.0,13.0,21.0,51.0,176.0,69.0
NewYork,0.0,0.0,484.0,2470.0,955.0,298.0,283.0,375.0,272.0,410.0,1737.0,815.0
NewYork,0.0,0.0,499.0,2820.0,2751.0,1222.0,1200.0,1380.0,1628.0,1914.0,12013.0,3910.0
NewYork,0.0,0.0,5.0,23.0,9.0,5.0,13.0,74.0,40.0,34.0,83.0,30.0
NewYork,0.0,0.0,6.0,9.0,7.0,8.0,20.0,8.0,8.0,20.0,180.0,56.0
NewYork,0.0,0.0,1.0,70.0,137.0,48.0,19.0,36.0,28.0,26.0,143.0,105.0
NewYork,0.0,0.0,11.0,142.0,49.0,36.0,32.0,25.0,35.0,77.0,621.0,275.0
NewYork,0.0,0.0,10.0,121.0,107.0,22.0,29.0,18.0,18.0,190.0,180.0,98.0
NewYork,0.0,0.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,3.0,28.0,14.0
NewYork,0.0,0.0,12.0,46.0,50.0,51.0,80.0,58.0,41.0,58.0,313.0,176.0
NewYork,0.0,0.0,11.0,50.0,13.0,12.0,43.0,21.0,22.0,48.0,346.0,215.0
NewYork,0.0,0.0,11917.0,32955.0,11028.0,3750.0,2735.0,2613.0,3846.0,7157.0,13126.0,5185.0
NewYork,0.0,0.0,2.0,7.0,11.0,10.0,4.0,15.0,1.0,96.0,222.0,99.0
NewYork,0.0,0.0,15.0,54.0,50.0,10.0,36.0,18.0,25.0,124.0,382.0,181.0
NewYork,0.0,0.0,49.0,82.0,185.0,41.0,41.0,63.0,36.0,88.0,366.0,228.0
NewYork,0.0,0.0,257.0,1184.0,1501.0,800.0,968.0,742.0,633.0,1512.0,8063.0,3414.0
NewYork,0.0,0.0,6.0,47.0,38.0,27.0,36.0,52.0,29.0,38.0,221.0,129.0
NewYork,0.0,0.0,8544.0,27310.0,4542.0,1411.0,1396.0,1474.0,2180.0,3301.0,10543.0,4397.0
NewYork,0.0,0.0,6876.0,15044.0,4733.0,1794.0,2011.0,1661.0,1442.0,2961.0,8920.0,3079.0
NewYork,0.0,0.0,41.0,379.0,617.0,197.0,206.0,178.0,170.0,336.0,1750.0,939.0
NewYork,0.0,0.0,34.0,405.0,588.0,600.0,443.0,204.0,162.0,395.0,2139.0,1300.0
NewYork,0.0,0.0,249.0,583.0,1338.0,672.0,622.0,428.0,532.0,1272.0,5108.0,1858.0
NewYork,0.0,0.0,20.0,70.0,117.0,52.0,90.0,42.0,84.0,226.0,625.0,303.0
NewYork,0.0,0.0,1556.0,7094.0,1756.0,317.0,359.0,351.0,710.0,1690.0,3058.0,1328.0
NewYork,0.0,0.0,5.0,84.0,140.0,52.0,12.0,13.0,30.0,77.0,217.0,78.0
NewYork,0.0,0.0,15.0,48.0,46.0,88.0,44.0,62.0,200.0,141.0,981.0,414.0
NewYork,0.0,0.0,17.0,50.0,5.0,12.0,28.0,32.0,197.0,74.0,217.0,97.0
NewYork,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NewYork,0.0,0.0,167.0,803.0,282.0,74.0,95.0,80.0,116.0,228.0,999.0,487.0
NewYork,0.0,0.0,13691.0,37940.0,10344.0,3416.0,2577.0,2254.0,2334.0,4856.0,12986.0,5048.0
NewYork,0.0,0.0,54.0,233.0,204.0,62.0,171.0,114.0,81.0,197.0,630.0,354.0
NewYork,0.0,0.0,2889.0,8922.0,1711.0,571.0,671.0,524.0,701.0,1546.0,5480.0,2455.0
NewYork,0.0,0.0,2863.0,8845.0,1443.0,439.0,274.0,391.0,1197.0,2740.0,3440.0,1168.0
NewYork,0.0,0.0,108.0,246.0,126.0,69.0,166.0,129.0,222.0,339.0,888.0,441.0
NewYork,0.0,0.0,85.0,416.0,188.0,111.0,223.0,240.0,147.0,191.0,880.0,551.0
NewYork,0.0,0.0,6.0,36.0,8.0,8.0,10.0,1.0,16.0,29.0,83.0,48.0
NewYork,0.0,0.0,2.0,5.0,4.0,1.0,9.0,5.0,17.0,104.0,169.0,36.0
NewYork,0.0,0.0,0.0,39.0,19.0,11.0,15.0,16.0,7.0,41.0,161.0,73.0
NewYork,0.0,0.0,23.0,150.0,31.0,15.0,41.0,15.0,52.0,88.0,435.0,250.0
NewYork,0.0,0.0,19.0,197.0,25.0,25.0,24.0,25.0,138.0,605.0,739.0,262.0
NewYork,0.0,0.0,6713.0,26951.0,5979.0,1742.0,1839.0,1596.0,1697.0,2881.0,11674.0,6040.0
NewYork,0.0,0.0,106.0,732.0,549.0,64.0,29.0,49.0,75.0,210.0,388.0,100.0
NewYork,0.0,0.0,8.0,80.0,42.0,13.0,44.0,22.0,40.0,440.0,460.0,102.0
NewYork,0.0,0.0,73.0,55.0,36.0,13.0,51.0,37.0,156.0,229.0,468.0,188.0
NewYork,0.0,0.0,207.0,1072.0,406.0,96.0,240.0,154.0,105.0,267.0,834.0,477.0
NewYork,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NewYork,0.0,0.0,18.0,158.0,79.0,8.0,37.0,21.0,70.0,76.0,116.0,74.0
NewYork,0.0,0.0,9.0,139.0,87.0,11.0,8.0,13.0,35.0,45.0,105.0,37.0
NewYork,0.0,0.0,15.0,56.0,44.0,55.0,75.0,35.0,43.0,227.0,598.0,244.0
NewYork,0.0,0.0,9967.0,19003.0,4511.0,1357.0,1095.0,1051.0,1255.0,2561.0,9893.0,3978.0
NewYork,0.0,0.0,8.0,59.0,19.0,9.0,17.0,14.0,11.0,62.0,347.0,144.0
NewYork,0.0,0.0,0.0,18.0,21.0,7.0,7.0,9.0,2.0,68.0,133.0,42.0
NorthCarolina,0.0,0.0,9.0,97.0,283.0,792.0,1026.0,1054.0,716.0,1399.0,1832.0,577.0
NorthCarolina,0.0,0.0,2.0,2.0,31.0,63.0,171.0,144.0,121.0,429.0,690.0,160.0
NorthCarolina,0.0,0.0,2.0,2.0,15.0,13.0,36.0,138.0,31.0,74.0,82.0,29.0
NorthCarolina,0.0,0.0,1.0,29.0,38.0,64.0,169.0,146.0,169.0,118.0,198.0,82.0
NorthCarolina,0.0,0.0,0.0,5.0,31.0,17.0,65.0,90.0,61.0,188.0,334.0,51.0
NorthCarolina,0.0,0.0,0.0,0.0,2.0,13.0,74.0,69.0,204.0,283.0,326.0,81.0
NorthCarolina,0.0,0.0,5.0,16.0,14.0,50.0,261.0,261.0,374.0,447.0,295.0,111.0
NorthCarolina,0.0,0.0,6.0,39.0,78.0,23.0,106.0,195.0,158.0,131.0,165.0,67.0
NorthCarolina,0.0,0.0,0.0,25.0,81.0,273.0,202.0,153.0,191.0,174.0,244.0,98.0
NorthCarolina,0.0,0.0,15.0,29.0,52.0,463.0,618.0,242.0,248.0,565.0,808.0,271.0
NorthCarolina,0.0,0.0,21.0,46.0,281.0,246.0,1141.0,886.0,558.0,1079.0,1401.0,478.0
NorthCarolina,0.0,0.0,6.0,99.0,327.0,619.0,526.0,326.0,239.0,618.0,1230.0,460.0
NorthCarolina,0.0,0.0,45.0,262.0,194.0,678.0,1253.0,872.0,770.0,934.0,2028.0,688.0
NorthCarolina,0.0,0.0,3.0,32.0,123.0,285.0,687.0,338.0,213.0,963.0,947.0,293.0
NorthCarolina,0.0,0.0,0.0,2.0,1.0,28.0,35.0,35.0,15.0,24.0,46.0,17.0
NorthCarolina,0.0,0.0,11.0,16.0,9.0,49.0,202.0,235.0,205.0,468.0,549.0,170.0
NorthCarolina,0.0,0.0,1.0,25.0,60.0,53.0,43.0,70.0,115.0,273.0,206.0,42.0
NorthCarolina,0.0,0.0,16.0,41.0,169.0,608.0,1104.0,766.0,513.0,1434.0,2341.0,669.0
NorthCarolina,0.0,0.0,17.0,334.0,284.0,317.0,271.0,280.0,192.0,277.0,399.0,91.0
NorthCarolina,0.0,0.0,7.0,13.0,7.0,17.0,209.0,197.0,199.0,132.0,161.0,60.0
NorthCarolina,0.0,0.0,0.0,6.0,11.0,8.0,111.0,88.0,145.0,165.0,103.0,43.0
NorthCarolina,0.0,0.0,3.0,4.0,0.0,4.0,55.0,29.0,29.0,117.0,41.0,19.0
NorthCarolina,0.0,0.0,6.0,42.0,43.0,229.0,695.0,608.0,667.0,1032.0,1011.0,355.0
NorthCarolina,0.0,0.0,3.0,145.0,185.0,197.0,295.0,300.0,276.0,375.0,981.0,126.0
NorthCarolina,0.0,0.0,6.0,34.0,169.0,159.0,298.0,448.0,571.0,748.0,707.0,351.0
NorthCarolina,0.0,0.0,23.0,251.0,442.0,604.0,1598.0,1397.0,1295.0,1652.0,2233.0,716.0
NorthCarolina,0.0,0.0,0.0,4.0,10.0,5.0,56.0,46.0,63.0,41.0,107.0,70.0
NorthCarolina,0.0,0.0,0.0,11.0,7.0,41.0,140.0,37.0,40.0,104.0,272.0,66.0
NorthCarolina,0.0,0.0,27.0,138.0,264.0,566.0,646.0,569.0,610.0,1016.0,1542.0,517.0
NorthCarolina,0.0,0.0,11.0,20.0,71.0,104.0,161.0,123.0,86.0,210.0,473.0,141.0
NorthCarolina,0.0,0.0,2.0,110.0,764.0,656.0,458.0,258.0,155.0,444.0,524.0,152.0
NorthCarolina,0.0,0.0,135.0,606.0,926.0,2152.0,2025.0,1136.0,845.0,1422.0,2093.0,527.0
NorthCarolina,0.0,0.0,3.0,92.0,108.0,120.0,253.0,409.0,401.0,671.0,498.0,135.0
NorthCarolina,0.0,0.0,42.0,203.0,1157.0,1690.0,1799.0,1324.0,882.0,2024.0,4300.0,1308.0
NorthCarolina,0.0,0.0,12.0,92.0,56.0,205.0,407.0,293.0,160.0,265.0,532.0,196.0
NorthCarolina,0.0,0.0,30.0,119.0,156.0,849.0,1863.0,1139.0,1119.0,2523.0,2478.0,875.0
NorthCarolina,0.0,0.0,0.0,8.0,14.0,5.0,19.0,49.0,50.0,25.0,48.0,31.0
NorthCarolina,0.0,0.0,0.0,1.0,2.0,7.0,17.0,31.0,116.0,77.0,21.0,13.0
NorthCarolina,0.0,0.0,9.0,123.0,182.0,501.0,348.0,380.0,217.0,294.0,479.0,162.0
NorthCarolina,0.0,0.0,3.0,14.0,59.0,92.0,135.0,117.0,203.0,343.0,234.0,70.0
NorthCarolina,0.0,0.0,50.0,393.0,899.0,1557.0,2282.0,1815.0,1740.0,3141.0,4972.0,1300.0
NorthCarolina,0.0,0.0,5.0,55.0,120.0,136.0,356.0,212.0,162.0,430.0,512.0,149.0
NorthCarolina,0.0,0.0,17.0,146.0,126.0,375.0,477.0,553.0,593.0,749.0,942.0,457.0
NorthCarolina,0.0,0.0,0.0,10.0,38.0,44.0,247.0,184.0,95.0,128.0,461.0,175.0
NorthCarolina,0.0,0.0,18.0,176.0,155.0,306.0,751.0,330.0,312.0,506.0,640.0,197.0
NorthCarolina,0.0,0.0,4.0,36.0,90.0,36.0,119.0,296.0,184.0,95.0,132.0,66.0
NorthCarolina,0.0,0.0,4.0,80.0,160.0,145.0,300.0,215.0,313.0,367.0,386.0,146.0
NorthCarolina,0.0,0.0,0.0,1.0,0.0,11.0,25.0,65.0,24.0,49.0,10.0,5.0
NorthCarolina,0.0,0.0,25.0,91.0,150.0,529.0,984.0,798.0,523.0,850.0,1661.0,669.0
NorthCarolina,0.0,0.0,0.0,18.0,17.0,93.0,281.0,149.0,102.0,449.0,291.0,137.0
NorthCarolina,0.0,0.0,18.0,148.0,293.0,1110.0,1501.0,934.0,562.0,1253.0,1827.0,676.0
NorthCarolina,0.0,0.0,0.0,15.0,10.0,10.0,28.0,75.0,21.0,42.0,76.0,25.0
NorthCarolina,0.0,0.0,3.0,165.0,297.0,372.0,364.0,254.0,216.0,475.0,352.0,146.0
NorthCarolina,0.0,0.0,3.0,68.0,146.0,157.0,161.0,292.0,194.0,507.0,637.0,244.0
NorthCarolina,0.0,0.0,4.0,23.0,46.0,193.0,480.0,387.0,554.0,829.0,956.0,346.0
NorthCarolina,0.0,0.0,0.0,3.0,81.0,192.0,167.0,99.0,79.0,144.0,179.0,34.0
NorthCarolina,0.0,0.0,0.0,1.0,2.0,9.0,28.0,31.0,38.0,186.0,235.0,52.0
NorthCarolina,0.0,0.0,3.0,14.0,56.0,64.0,105.0,115.0,109.0,198.0,181.0,78.0
NorthCarolina,0.0,0.0,7.0,17.0,39.0,176.0,351.0,263.0,165.0,346.0,520.0,216.0
NorthCarolina,0.0,0.0,420.0,1213.0,2674.0,7142.0,9296.0,5115.0,3115.0,5498.0,9188.0,3322.0
NorthCarolina,0.0,0.0,1.0,4.0,7.0,22.0,62.0,29.0,36.0,84.0,278.0,78.0
NorthCarolina,0.0,0.0,6.0,29.0,108.0,187.0,263.0,301.0,155.0,159.0,196.0,85.0
NorthCarolina,0.0,0.0,9.0,123.0,103.0,274.0,397.0,432.0,384.0,582.0,642.0,384.0
NorthCarolina,0.0,0.0,11.0,90.0,107.0,268.0,559.0,672.0,724.0,1085.0,943.0,259.0
NorthCarolina,0.0,0.0,29.0,46.0,122.0,776.0,1431.0,834.0,1114.0,1058.0,1598.0,542.0
NorthCarolina,0.0,0.0,32.0,52.0,64.0,33.0,101.0,78.0,102.0,115.0,249.0,52.0
NorthCarolina,0.0,0.0,8.0,36.0,65.0,201.0,627.0,706.0,617.0,1256.0,1888.0,607.0
NorthCarolina,0.0,0.0,37.0,203.0,112.0,355.0,576.0,1090.0,315.0,467.0,758.0,219.0
NorthCarolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NorthCarolina,0.0,0.0,1.0,6.0,3.0,11.0,39.0,127.0,82.0,61.0,72.0,35.0
NorthCarolina,0.0,0.0,5.0,31.0,71.0,110.0,154.0,224.0,116.0,191.0,202.0,68.0
NorthCarolina,0.0,0.0,0.0,13.0,71.0,183.0,356.0,159.0,188.0,469.0,467.0,106.0
NorthCarolina,0.0,0.0,1.0,13.0,10.0,11.0,32.0,77.0,44.0,71.0,91.0,21.0
NorthCarolina,0.0,0.0,3.0,18.0,27.0,62.0,80.0,147.0,104.0,264.0,292.0,102.0
NorthCarolina,0.0,0.0,25.0,97.0,183.0,418.0,1043.0,1997.0,1213.0,1324.0,1635.0,706.0
NorthCarolina,0.0,0.0,3.0,18.0,16.0,35.0,81.0,118.0,51.0,82.0,76.0,41.0
NorthCarolina,0.0,0.0,18.0,193.0,471.0,528.0,849.0,429.0,396.0,1037.0,1508.0,453.0
